Id,Name,DOB
Shousde01,Dexter Shouse,3/24/1963
Barnedi01,Dick Barnett,10/2/1936
Buntdi01,Dick Bunt,7/13/1930
Cunnidi01,Dick Cunningham,7/11/1946
Dickedi01,Dick Dickey,10/26/1926
Duckedi01,Dick Duckett,3/25/1933
Farledi01,Dick Farley,4/13/1932
Garmadi01,Dick Garmaker,10/29/1932
Gibbsdi01,Dick Gibbs,12/20/1948
Groatdi01,Dick Groat,11/4/1930
Hemridi01,Dick Hemric,8/29/1933
Knostdi01,Dick Knostman,8/9/1931
Mcguidi01,Dick McGuire,1/25/1926
Mehendi01,Dick Mehen,5/20/1922
Milledi01,Dick Miller,4/26/1958
Okeefdi01,Dick O'Keefe,9/29/1923
Rickedi01,Dick Ricketts,12/4/1933
Schnidi01,Dick Schnittker,5/27/1928
Schuldi01,Dick Schulz,1/3/1917
Snydedi01,Dick Snyder,2/1/1944
Surhodi01,Dick Surhoff,11/16/1929
Triptdi01,Dick Triptow,11/3/1922
Vanardi01,Dick Van Arsdale,2/22/1943
Simpkdi01,Dickey Simpkins,4/6/1972
Crockdi01,Dillard Crocker,1/19/1925
Glovedi01,Dion Glover,10/22/1978
Minnidi01,Dirk Minniefield,1/17/1961
Riverdo01,Doc Rivers,10/13/1961
Schaydo01,Dolph Schayes,5/19/1928
Pressdo01,Dominic Pressley,5/30/1964
Wilkido01,Dominique Wilkins,1/12/1960
Adamsdo01,Don Adams,11/27/1947
Anieldo01,Don Anielak,11/1/1930
Asmondo01,Don Asmonga,2/15/1928
Barksdo01,Don Barksdale,3/31/1923
Bovendo01,Don Boven,3/6/1925
Busedo01,Don Buse,8/10/1950
Chanedo01,Don Chaney,3/22/1946
Collido02,Don Collins,11/28/1958
Forddo01,Don Ford,12/31/1952
Gratedo01,Don Grate,8/27/1923
Hanrado01,Don Hanrahan,2/6/1929
Henrido01,Don Henriksen,10/10/1929
Macledo01,Don MacLean,1/16/1970
Maydo01,Don May,1/3/1946
Nelsodo01,Don Nelson,5/15/1940
Ohldo01,Don Ohl,4/18/1936
Ottendo01,Don Otten,4/18/1921
Putnado01,Don Putman,11/13/1922
Raydo01,Don Ray,7/8/1921
Rehfedo01,Don Rehfeldt,1/7/1927
Reiddo01,Don Reid,12/30/1973
Savagdo01,Don Savage,4/9/1928
Smithdo02,Don Smith,10/10/1951
Sundedo01,Don Sunderlage,12/20/1929
Hodgedo01,Donald Hodge,2/25/1969
Royaldo01,Donald Royal,5/22/1966
Whitedo01,Donald Whiteside,4/25/1969
Taylodo01,Donell Taylor,7/26/1982
Harvedo01,Donnell Harvey,8/26/1980
Boycedo01,Donnie Boyce,9/2/1973
Butchdo01,Donnie Butcher,2/8/1936
Freemdo01,Donnie Freeman,7/18/1944
Marshdo02,Donny Marshall,7/17/1972
Smithdo04,Donta Smith,11/27/1983
Jonesdo01,Dontae' Jones,6/2/1975
Jeffedo01,Dontell Jefferson,12/15/1983
Wingfdo01,Dontonio Wingfield,6/23/1974
Marshdo01,Donyell Marshall,5/18/1973
Murredo01,Dorie Murrey,9/7/1943
Bolstdo01,Doug Bolstorff,10/29/1931
Chrisdo01,Doug Christie,5/9/1970
Collido01,Doug Collins,7/28/1951
Edwardo01,Doug Edwards,1/21/1971
Kistldo01,Doug Kistler,3/21/1938
Leedo01,Doug Lee,10/24/1964
Overtdo01,Doug Overton,8/3/1969
Rothdo01,Doug Roth,8/24/1967
Simsdo01,Doug Sims,6/29/1943
Smithdo03,Doug Smith,9/17/1969
Westdo01,Doug West,5/27/1967
Tarladr01,Dragan Tarlac,5/9/1973
Barrydr01,Drew Barry,2/17/1973
Causwdu01,Duane Causwell,5/31/1968
Coopedu01,Duane Cooper,6/25/1969
Ferredu01,Duane Ferrell,2/28/1965
Kluehdu01,Duane Klueh,1/6/1926
Washidu01,Duane Washington,8/31/1964
Bradldu01,Dudley Bradley,3/19/1957
Mccladw01,Dwayne McClain,2/7/1963
Poleedw01,Dwayne Polee,3/2/1963
Schindw01,Dwayne Schintzius,10/14/1968
Whitfdw01,Dwayne Whitfield,8/21/1972
Anderdw01,Dwight Anderson,12/28/1960
Jonesdw01,Dwight Jones,2/27/1952
Walledw01,Dwight Waller,10/5/1945
Nixdy01,Dyron Nix,2/11/1967
Colemec01,E.C. Coleman,9/25/1950
Curetea01,Earl Cureton,9/3/1957
Doddea01,Earl Dodd,11/1/1924
Evansea01,Earl Evans,11/11/1955
Jonesea01,Earl Jones,1/13/1961
Lloydea01,Earl Lloyd,4/3/1928
Monroea01,Earl Monroe,11/21/1944
Tatumea01,Earl Tatum,7/26/1953
Williea01,Earl Williams,3/24/1951
Barteed01,Ed Bartels,10/8/1925
Beached01,Ed Beach,1/25/1929
Biedeed01,Ed Biedenbach,8/12/1945
Burtoed01,Ed Burton,8/13/1939
Conlied01,Ed Conlin,9/2/1933
Dahleed01,Ed Dahler,1/31/1926
Earleed01,Ed Earle,4/28/1927
Flemied01,Ed Fleming,7/25/1933
Gaydaed01,Ed Gayda,5/11/1927
Grayed01,Ed Gray,9/27/1975
Hortoed01,Ed Horton,12/17/1967
Kalafed01,Ed Kalafat,10/13/1932
Leedeed01,Ed Leede,7/17/1927
Macaued01,Ed Macauley,3/22/1928
Mannied01,Ed Manning,1/2/1944
Mikaned01,Ed Mikan,10/20/1925
Nealyed01,Ed Nealy,2/19/1960
Obanned01,Ed O'Bannon,8/14/1972
Petered01,Ed Peterson,6/27/1924
Pincked01,Ed Pinckney,3/27/1963
Rainsed01,Ed Rains,12/24/1956
Ratleed01,Ed Ratleff,3/29/1950
Sadowed01,Ed Sadowski,7/11/1917
Searced01,Ed Searcy,4/17/1952
Smithed01,Ed Smith,7/5/1929
Stanced01,Ed Stanczak,8/15/1921
Stokeed01,Ed Stokes,9/3/1971
Basdeed01,Eddie Basden,2/15/1983
Gilled01,Eddie Gill,8/16/1978
Griffed01,Eddie Griffin,5/30/1982
Hugheed01,Eddie Hughes,5/26/1960
Johnsed02,Eddie Johnson,2/24/1955
Johnsed03,Eddie Johnson,5/1/1959
Jonesed02,Eddie Jones,10/20/1971
Jordaed01,Eddie Jordan,1/29/1955
Masted01,Eddie Mast,10/3/1948
Milesed01,Eddie Miles,7/5/1940
Milleed01,Eddie Miller,6/18/1931
Owensed01,Eddie Owens,12/26/1953
Philled01,Eddie Phillips,9/29/1961
Robined01,Eddie Robinson,4/19/1976
Jonesed01,Edgar Jones,6/17/1956
Campbel01,Elden Campbell,7/23/1968
Recasel01,Eldridge Recasner,12/14/1967
Bayloel01,Elgin Baylor,9/16/1934
Perryel01,Elliot Perry,3/28/1969
Behnkel01,Elmer Behnke,2/3/1929
Benneel01,Elmer Bennett,2/13/1970
Smithel01,Elmore Smith,5/9/1949
Spencel01,Elmore Spencer,12/6/1969
Turneel01,Elston Turner,6/10/1959
Hayesel01,Elvin Hayes,11/17/1945
Davisem01,Emanual Davis,8/27/1968
Whatlen01,Ennis Whatley,8/11/1962
Anderer01,Eric Anderson,5/26/1970
Fernser01,Eric Fernsten,11/1/1953
Johnser01,Eric Johnson,2/7/1966
Leckner01,Eric Leckner,5/27/1966
Mcwiler01,Eric McWilliams,4/18/1950
Mobleer01,Eric Mobley,2/1/1970
Moneyer01,Eric Money,2/6/1955
Montrer01,Eric Montross,9/23/1971
Murdoer01,Eric Murdock,6/14/1968
Piatker01,Eric Piatkowski,9/30/1970
Rileyer01,Eric Riley,6/2/1970
Snower01,Eric Snow,4/24/1973
Whiteer01,Eric White,12/30/1965
Willier01,Eric Williams,7/17/1972
Barkler01,Erick Barkley,2/21/1978
Stricer01,Erick Strickland,11/25/1973
Danieer01,Erik Daniels,4/1/1982
Browner01,Ernest Brown,5/17/1979
Barreer01,Ernie Barrett,8/27/1929
Becker01,Ernie Beck,12/11/1931
Digreer01,Ernie DiGregorio,1/15/1951
Grunfer01,Ernie Grunfeld,4/24/1955
Vandeer01,Ernie Vandeweghe,9/12/1928
Johnser02,Ervin Johnson,12/21/1967
Mueller01,Erwin Mueller,3/12/1944
Hollies01,Essie Hollis,5/16/1955
Batises01,Esteban Batista,9/2/1983
Thomaet01,Etan Thomas,4/1/1978
Bohanet01,Etdrick Bohannon,5/29/1973
Eschmev01,Evan Eschmeyer,5/30/1975
Stephev01,Everette Stephens,10/21/1966
Burnsev01,Evers Burns,8/24/1971
Grayev01,Evric Gray,12/13/1969
Obertfa01,Fabricio Oberto,3/21/1975
Dembofe01,Fennis Dembo,1/24/1966
Volkefl01,Floyd Volker,6/21/1921
Robinfl01,Flynn Robinson,4/28/1941
Walkefo01,Foots Walker,5/21/1951
Ablefo01,Forest Able,7/27/1932
Mckenfo01,Forrest McKenzie,2/16/1963
Brickfr01,Frank Brickowski,8/14/1959
Gatesfr01,Frank Gates,4/12/1920
Johnsfr01,Frank Johnson,11/23/1958
Kendrfr01,Frank Kendrick,9/11/1950
Kornefr01,Frank Kornet,1/27/1967
Kudelfr01,Frank Kudelka,6/25/1925
Oleynfr01,Frank Oleynick,2/20/1955
Radovfr01,Frank Radovich,3/3/1938
Ramsefr01,Frank Ramsey,7/13/1931
Russefr01,Frank Russell,4/17/1949
Schadfr01,Frank Schade,1/22/1950
Selvyfr01,Frank Selvy,11/9/1932
Willifr02,Frank Williams,2/25/1980
Kingfr01,Frankie King,6/6/1972
Sandefr01,Frankie Sanders,1/23/1957
Edwarfr01,Franklin Edwards,2/2/1959
Brownfr01,Fred Brown,8/7/1948
Cartefr01,Fred Carter,2/14/1945
Chrisfr01,Fred Christ,8/6/1930
Cofiefr01,Fred Cofield,1/4/1962
Diutefr01,Fred Diute,1/9/1929
Fostefr01,Fred Foster,3/18/1946
Hetzefr01,Fred Hetzel,7/21/1942
Hiltofr01,Fred Hilton,1/15/1948
Hoibefr01,Fred Hoiberg,10/15/1972
Jonesfr01,Fred Jones,3/11/1979
Lacoufr01,Fred LaCour,2/7/1938
Roberfr01,Fred Roberts,8/14/1960
Saundfr01,Fred Saunders,6/13/1951
Schaufr01,Fred Schaus,6/30/1925
Taylofr01,Fred Taylor,2/5/1948
Vinsofr01,Fred Vinson,1/28/1971
Lewisfr02,Freddie Lewis,7/1/1943
Willifr01,Freeman Williams,5/15/1956
Pruitga01,Gabe Pruitt,4/19/1986
Goodrga01,Gail Goodrich,4/23/1943
Smithga01,Garfield Smith,11/18/1945
Silerga01,Garret Siler,10/25/1986
Wittsga01,Garry Witts,7/3/1959
Josepga01,Garth Joseph,8/8/1973
Alcorga01,Gary Alcorn,10/8/1936
Alexaga01,Gary Alexander,11/1/1969
Bergega01,Gary Bergen,7/16/1932
Braddga01,Gary Bradds,7/26/1942
Brokaga01,Gary Brokaw,1/11/1954
Freemga01,Gary Freeman,7/25/1948
Garlaga01,Gary Garland,10/12/1957
Grantga01,Gary Grant,4/21/1965
Grayga01,Gary Gray,2/23/1945
Gregoga01,Gary Gregor,8/13/1945
Hillga01,Gary Hill,10/7/1941
Leonaga01,Gary Leonard,2/16/1967
Melchga01,Gary Melchionni,1/19/1951
Phillga01,Gary Phillips,12/7/1939
Plummga01,Gary Plummer,2/21/1962
Suitega01,Gary Suiter,1/18/1945
Trentga01,Gary Trent,9/22/1974
Vocega01,Gary Voce,11/24/1965
Zellega01,Gary Zeller,11/20/1947
Hammige01,Geert Hammink,7/12/1969
Banksge01,Gene Banks,5/15/1959
Bercege01,Gene Berce,11/22/1926
Conlege01,Gene Conley,11/10/1930
Dykerge01,Gene Dyker,2/17/1930
Engluge01,Gene Englund,10/21/1917
Guarige01,Gene Guarilia,9/13/1937
Jamesge01,Gene James,2/15/1925
Ollrige01,Gene Ollrich,6/30/1922
Rhodege01,Gene Rhodes,9/2/1927
Shortge01,Gene Short,8/7/1953
Shuege01,Gene Shue,12/18/1931
Stumpge01,Gene Stump,11/13/1923
Tormobu01,Gene Tormohlen,5/12/1937
Vancege01,Gene Vance,2/25/1923
Wileyge01,Gene Wiley,11/12/1937
Carlige01,Geno Carlisle,8/13/1976
Hustoge01,Geoff Huston,11/8/1957
Petrige01,Geoff Petrie,4/17/1948
Blanege01,George Blaney,11/12/1939
Brownge01,George Brown,10/30/1935
Dempsge01,George Dempsey,7/19/1929
Feigege01,George Feigenbaum,7/2/1929
Gervige01,George Gervin,4/27/1952
Johnsge01,George Johnson,6/19/1947
Johnsge02,George Johnson,12/18/1948
Johnsge03,George Johnson,12/8/1956
Kaftage01,George Kaftan,2/22/1928
Karlge01,George Karl,5/12/1951
Kingge01,George King,8/16/1928
Leege01,George Lee,11/23/1936
Lehmage01,George Lehmann,5/1/1942
Lynchge01,George Lynch,9/3/1970
Mccloge01,George McCloud,5/27/1967
Mcginge01,George McGinnis,8/12/1950
Mcleoge01,George McLeod,1/3/1931
Mikange01,George Mikan,6/18/1924
Nostrge01,George Nostrand,1/25/1924
Pattege01,George Patterson,11/26/1939
Ratkoge01,George Ratkovicz,11/13/1922
Reynoge01,George Reynolds,11/23/1947
Senesge01,George Senesky,4/4/1922
Thompge01,George Thompson,11/29/1947
Trappge01,George Trapp,7/11/1948
Wilsoge01,George Wilson,5/9/1942
Yardlge01,George Yardley,11/3/1928
Gloucge01,Georgi Glouchkov,1/10/1960
Brownge02,Gerald Brown,7/28/1975
Fitchge01,Gerald Fitch,8/12/1982
Glassge01,Gerald Glass,11/12/1967
Hendege01,Gerald Henderson,1/16/1956
Madkige01,Gerald Madkins,4/18/1969
Paddige01,Gerald Paddio,4/21/1965
Wilkige01,Gerald Wilkins,9/11/1963
Kingge02,Gerard King,11/25/1972
Calabge01,Gerry Calabrese,2/4/1925
Wardge01,Gerry Ward,9/6/1941
Mcgregi01,Gil McGregor,6/14/1949
Gondrgl01,Glen Gondrezick,8/30/1955
Ricegl01,Glen Rice,5/28/1967
Selbogl01,Glen Selbo,3/29/1926
Hagangl01,Glenn Hagan,6/25/1955
Hansegl01,Glenn Hansen,4/21/1952
Mcdongl01,Glenn McDonald,3/18/1952
Moslegl01,Glenn Mosley,12/26/1955
Robingl01,Glenn Robinson,1/10/1973
Shammgo01,God Shammgod,4/29/1976
Giricgo01,Gordan Giricek,6/20/1977
Omallgr01,Grady O'Malley,4/25/1948
Gondrgr01,Grant Gondrezick,1/19/1963
Longgr01,Grant Long,3/12/1966
Waitegr01,Granville Waiters,1/8/1961
Andergr01,Greg Anderson,6/22/1964
Anthogr01,Greg Anthony,11/15/1967
Ballagr01,Greg Ballard,1/29/1955
Buckngr01,Greg Buckner,9/16/1976
Bunchgr01,Greg Bunch,5/15/1956
Butlegr01,Greg Butler,3/11/1966
Deanegr01,Greg Deane,12/6/1957
Fillmgr01,Greg Fillmore,3/7/1947
Fostegr01,Greg Foster,10/3/1968
Grahagr01,Greg Graham,11/26/1970
Grantgr01,Greg Grant,8/29/1966
Griffgr01,Greg Griffin,9/6/1952
Howargr01,Greg Howard,1/8/1948
Hydergr01,Greg Hyder,6/21/1948
Jacksgr01,Greg Jackson,8/2/1952
Kelsegr01,Greg Kelser,9/17/1957
Kitegr01,Greg Kite,8/5/1961
Leegr01,Greg Lee,12/12/1951
Ostergr01,Greg Ostertag,3/6/1973
Smithgr01,Greg Smith,1/28/1947
Stokegr01,Greg Stokes,8/5/1963
Suttogr01,Greg Sutton,12/3/1967
Vetragu01,Gundars Vetra,5/22/1967
Bailegu01,Gus Bailey,2/18/1951
Gerargu01,Gus Gerard,7/27/1953
Willigu01,Gus Williams,10/10/1953
Morgagu01,Guy Morgan,8/23/1960
Rodgegu01,Guy Rodgers,9/1/1935
Ruckegu01,Guy Rucker,7/27/1977
Sparrgu01,Guy Sparrow,11/2/1932
Willigu02,Guy Williams,7/1/1960
Greerha01,Hal Greer,6/26/1936
Learha01,Hal Lear,1/31/1935
Uplinha01,Hal Uplinger,9/30/1929
Dezonha01,Hank DeZonie,2/12/1922
Finkeha01,Hank Finkel,4/20/1942
Mcdowha01,Hank McDowell,11/13/1959
Hairsha01,Happy Hairston,5/31/1942
Ellisha01,Harold Ellis,10/7/1970
Foxha01,Harold Fox,8/29/1949
Jamisha01,Harold Jamison,11/20/1976
Keeliha01,Harold Keeling,9/18/1963
Minerha01,Harold Miner,5/5/1971
Pressha01,Harold Pressley,7/14/1963
Barneha01,Harry Barnes,7/25/1945
Boykoha01,Harry Boykoff,7/24/1922
Davisha01,Harry Davis,1/27/1956
Donovha01,Harry Donovan,9/10/1926
Gallaha01,Harry Gallatin,4/26/1927
Wingoha01,Harthorne Wingo,9/9/1947
Catchha01,Harvey Catchings,9/2/1951
Grantha01,Harvey Grant,7/4/1965
Marlaha01,Harvey Marlatt,8/26/1948
Adamsha01,Hassan Adams,6/20/1984
Workmha01,Haywoode Workman,1/23/1966
Akinhe01,Henry Akin,7/31/1944
Bibbyhe01,Henry Bibby,11/24/1949
Dickehe01,Henry Dickerson,11/27/1951
Jameshe01,Henry James,7/29/1965
Turnehe02,Henry Turner,8/18/1966
Wardhe01,Henry Ward,1/30/1952
Whitehe01,Herb White,6/15/1948
Willihe01,Herb Williams,2/16/1958
Gillihe01,Herm Gilliam,5/5/1946
Hawkihe01,Hersey Hawkins,9/29/1966
Copelho01,Hollis Copeland,12/20/1955
Grantho01,Horace Grant,7/4/1965
Jenkiho01,Horace Jenkins,10/14/1974
Williho01,Hot Rod Williams,8/9/1962
Carteho01,Howard Carter,10/26/1961
Eisleho01,Howard Eisley,12/4/1972
Komivho01,Howard Komives,5/9/1941
Nathaho01,Howard Nathan,1/21/1972
Porteho01,Howard Porter,8/31/1948
Woodho01,Howard Wood,5/20/1959
Wrighho02,Howard Wright,12/20/1967
Carlho01,Howie Carl,6/7/1938
Janotho01,Howie Janotta,10/19/1924
Jolifho01,Howie Jolliff,7/20/1938
Montgho01,Howie Montgomery,8/22/1940
Schulho01,Howie Schultz,7/3/1922
Shannho01,Howie Shannon,6/10/1923
Reedhu01,Hub Reed,10/4/1936
Davishu01,Hubert Davis,5/17/1970
Whitehu01,Hubie White,1/26/1940
Lockhia01,Ian Lockhart,6/25/1967
Rakocig01,Igor Rakocevic,3/29/1978
Udokaim01,Ime Udoka,8/9/1977
Bowmair01,Ira Bowman,6/11/1973
Newblir01,Ira Newble,1/20/1975
Terreir01,Ira Terrell,6/19/1954
Bemorir01,Irv Bemoras,11/18/1930
Kiffiir01,Irv Kiffin,8/8/1951
Thomair01,Irving Thomas,1/2/1966
Morriis01,Isaiah Morris,4/2/1969
Rideris01,Isaiah Rider,3/12/1971
Wilsois01,Isaiah Wilson,5/31/1948
Thomais01,Isiah Thomas,4/30/1961
Mcfariv01,Ivan McFarlin,4/26/1982
Newbiiv01,Ivano Newbill,12/12/1970
Bremejr01,J.R. Bremer,9/19/1980
Giddejr01,J.R. Giddens,2/13/1985
Hendejr01,J.R. Henderson,10/30/1976
Reidjr01,J.R. Reid,3/31/1968
Smithja01,Jabari Smith,2/12/1977
Burmaja01,Jack Burmaster,12/23/1926
Colemja01,Jack Coleman,5/23/1924
Foleyja01,Jack Foley,4/19/1939
Georgja01,Jack George,11/13/1928
Givenja01,Jack Givens,9/21/1956
Haleyja01,Jack Haley,1/27/1964
Kerrija01,Jack Kerris,1/30/1925
Kileyja01,Jack Kiley,1/5/1929
Marinja01,Jack Marin,10/12/1944
Mccloja01,Jack McCloskey,9/19/1925
Mcmahja01,Jack McMahon,12/3/1928
Nichoja01,Jack Nichols,4/9/1926
Parkija01,Jack Parkinson,3/4/1924
Parrja01,Jack Parr,3/13/1936
Phelaja01,Jack Phelan,11/6/1925
Sikmaja01,Jack Sikma,11/14/1955
Smileja01,Jack Smiley,12/22/1922
Stephja01,Jack Stephens,5/18/1933
Toomaja01,Jack Toomay,8/9/1922
Turneja01,Jack Turner,6/29/1930
Turneja02,Jack Turner,6/5/1939
Twymaja01,Jack Twyman,5/11/1934
Butleja01,Jackie Butler,3/10/1985
Dinkija01,Jackie Dinkins,1/22/1950
Mooreja01,Jackie Moore,9/24/1932
Morelja01,Jackie Moreland,3/11/1938
Ridglja01,Jackie Ridgle,2/13/1948
Robinja01,Jackie Robinson,5/20/1955
Vromaja01,Jackson Vroman,6/6/1981
Dorseja01,Jacky Dorsey,12/18/1954
Vaughja01,Jacque Vaughn,2/11/1975
Whiteja01,Jahidi White,2/19/1976
Bornhja01,Jake Bornheimer,6/29/1927
Carteja01,Jake Carter,7/25/1924
Fendlja01,Jake Fendley,6/12/1929
Fordja01,Jake Ford,4/29/1946
Jonesja01,Jake Jones,5/9/1949
Tsakaja01,Jake Tsakalidis,6/10/1979
Voskuja01,Jake Voskuhl,11/1/1977
Wilkeja01,Jamaal Wilkes,5/2/1953
Robinja03,Jamal Robinson,12/27/1973
Sampsja01,Jamal Sampson,5/15/1983
Augusja01,James Augustine,2/27/1984
Baileja01,James Bailey,5/21/1957
Blackja01,James Blackwell,2/25/1968
Collija01,James Collins,11/5/1973
Cottoja02,James Cotton,12/14/1975
Donalja01,James Donaldson,8/16/1957
Edwarja01,James Edwards,11/22/1955
Hardyja01,James Hardy,12/1/1956
Langja01,James Lang,10/17/1983
Poseyja01,James Posey,1/13/1977
Robinja02,James Robinson,8/31/1970
Silasja01,James Silas,2/11/1949
Thomaja02,James Thomas,11/22/1980
Worthja01,James Worthy,2/27/1961
Curryja01,JamesOn Curry,1/7/1986
Feickja01,Jamie Feick,7/3/1974
Walleja01,Jamie Waller,11/20/1964
Watsoja01,Jamie Watson,2/23/1972
Breweja01,Jamison Brewer,11/19/1980
Reineja01,Jared Reiner,4/8/1982
Jacksja01,Jaren Jackson,10/27/1967
Collija03,Jarron Collins,12/2/1978
Hayesja01,Jarvis Hayes,8/9/1981
Caffeja01,Jason Caffey,6/12/1973
Collija02,Jason Collier,9/8/1977
Hartja01,Jason Hart,4/29/1978
Lawsoja01,Jason Lawson,9/2/1974
Miskija01,Jason Miskiri,8/19/1975
Sasseja01,Jason Sasser,1/13/1974
Crittja01,Javaris Crittenton,12/31/1987
Willija04,Jawad Williams,2/19/1983
Oldhaja01,Jawann Oldham,7/4/1957
Arnetja01,Jay Arnette,12/19/1938
Cartyja01,Jay Carty,7/4/1941
Edwarja02,Jay Edwards,1/3/1969
Guidija01,Jay Guidinger,8/18/1969
Humphja01,Jay Humphries,10/17/1962
Milleja01,Jay Miller,7/19/1943
Murphja01,Jay Murphy,6/26/1962
Tayloja01,Jay Taylor,10/3/1967
Vinceja01,Jay Vincent,6/10/1959
Willija03,Jay Williams,9/10/1981
Willija01,Jayson Williams,2/22/1968
Cookje01,Jeff Cook,10/21/1956
Crossje01,Jeff Cross,9/1/1961
Grayeje01,Jeff Grayer,12/17/1965
Hallije01,Jeff Halliburton,7/3/1949
Hornaje01,Jeff Hornacek,5/3/1963
Judkije01,Jeff Judkins,3/23/1956
Lampje01,Jeff Lamp,3/9/1959
Leboje01,Jeff Lebo,10/5/1966
Malonje01,Jeff Malone,6/28/1961
Martije01,Jeff Martin,1/14/1967
Mcinnje01,Jeff McInnis,10/22/1974
Mullije01,Jeff Mullins,3/18/1942
Nordgje01,Jeff Nordgaard,2/23/1973
Rulanje01,Jeff Ruland,12/16/1958
Sandeje01,Jeff Sanders,1/14/1966
Sladeje01,Jeff Slade,3/1/1941
Trepaje01,Jeff Trepagnier,7/11/1979
Turneje01,Jeff Turner,4/9/1962
Webbje01,Jeff Webb,7/6/1948
Webstje01,Jeff Webster,2/19/1971
Wilkije01,Jeff Wilkins,3/9/1955
Mccoyje01,Jelani McCoy,12/6/1977
Honeyje01,Jerald Honeycutt,10/20/1974
Jacksje01,Jermaine Jackson,6/7/1976
Davidje01,Jermareo Davidson,11/15/1984
Allenje01,Jerome Allen,1/28/1973
Anderje01,Jerome Anderson,10/9/1953
Beaslje01,Jerome Beasley,5/17/1980
Harmoje01,Jerome Harmon,2/6/1969
Hendeje01,Jerome Henderson,10/5/1959
Jamesje01,Jerome James,11/17/1975
Kerseje01,Jerome Kersey,6/26/1962
Laneje01,Jerome Lane,12/4/1966
Whiteje01,Jerome Whitehead,9/30/1956
Willije01,Jerome Williams,5/10/1973
Mustaje01,Jerrod Mustaf,10/28/1969
Baskeje01,Jerry Baskerville,11/10/1951
Birdje01,Jerry Bird,2/2/1935
Chambje01,Jerry Chambers,7/18/1943
Eavesje01,Jerry Eaves,2/8/1959
Fleisje01,Jerry Fleishman,2/14/1922
Fowleje01,Jerry Fowler,6/20/1927
Greenje01,Jerry Greenspan,11/22/1941
Groteje01,Jerry Grote,12/28/1940
Harknje01,Jerry Harkness,5/7/1940
Lucasje01,Jerry Lucas,3/30/1940
Nagelje01,Jerry Nagel,5/18/1928
Paulsje01,Jerry Paulson,7/21/1935
Reynoje01,Jerry Reynolds,12/23/1962
Rulloje01,Jerry Rullo,6/23/1923
Sichtje01,Jerry Sichting,11/29/1956
Sloanje01,Jerry Sloan,3/28/1942
Westje01,Jerry West,5/28/1938
Sasseje01,Jeryl Sasser,2/13/1979
Arnelje01,Jesse Arnelle,12/30/1933
Bransje01,Jesse Branson,1/7/1942
Darkje01,Jesse Dark,9/2/1951
Ardji01,Jim Ard,9/19/1948
Baechji01,Jim Baechtold,12/9/1927
Barneji01,Jim Barnes,4/13/1941
Barneji02,Jim Barnett,7/7/1944
Bostiji01,Jim Bostic,1/28/1953
Brascji01,Jim Brasco,2/3/1931
Breweji01,Jim Brewer,12/3/1951
Brogaji01,Jim Brogan,2/24/1958
Brownji01,Jim Browne,1/1/1930
Burnsji01,Jim Burns,9/21/1945
Caldwji01,Jim Caldwell,1/28/1943
Choneji01,Jim Chones,11/30/1949
Cleamji01,Jim Cleamons,9/13/1949
Creigji01,Jim Creighton,4/18/1950
Davisji01,Jim Davis,12/18/1941
Eakinji01,Jim Eakins,5/24/1946
Farmeji01,Jim Farmer,9/23/1964
Foxji01,Jim Fox,4/7/1943
Fritsji01,Jim Fritsche,12/10/1931
Garviji01,Jim Garvin,2/5/1950
Grandji01,Jim Grandholm,10/4/1960
Holstji01,Jim Holstein,9/24/1930
Jacksji01,Jim Jackson,10/14/1970
Johnsji01,Jim Johnstone,9/20/1960
Kingji01,Jim King,2/7/1941
Krebsji01,Jim Krebs,9/8/1935
Lamplji01,Jim Lampley,7/2/1960
Lesji01,Jim Les,8/18/1963
Loscuji01,Jim Loscutoff,2/4/1930
Luisiji01,Jim Luisi,11/2/1928
Marshji01,Jim Marsh,4/26/1946
Mcdanji01,Jim McDaniels,4/2/1948
Mcelrji01,Jim McElroy,10/4/1953
Mcilvji01,Jim McIlvaine,7/30/1972
Mcmilji01,Jim McMillian,3/11/1948
Mooneji01,Jim Mooney,7/8/1930
Nealji01,Jim Neal,5/21/1930
Nolanji01,Jim Nolan,6/9/1927
Owensji01,Jim Owens,5/1/1950
Palmeji01,Jim Palmer,6/8/1933
Paxsoji01,Jim Paxson,12/19/1932
Paxsoji02,Jim Paxson,7/9/1957
Peterji01,Jim Petersen,2/22/1962
Pollaji01,Jim Pollard,7/9/1922
Priceji01,Jim Price,11/27/1949
Rayji01,Jim Ray,1/12/1934
Reidji01,Jim Reid,8/3/1945
Riffeji01,Jim Riffey,12/14/1923
Rowinji01,Jim Rowinski,1/4/1961
Seminji01,Jim Seminoff,9/1/1922
Slaugji01,Jim Slaughter,5/13/1928
Smithji01,Jim Smith,4/12/1958
Spanaji01,Jim Spanarkel,6/28/1957
Thomaji01,Jim Thomas,10/19/1960
Tuckeji01,Jim Tucker,12/11/1932
Wareji01,Jim Ware,5/2/1944
Washiji01,Jim Washington,7/1/1943
Carruji01,Jimmy Carruth,11/4/1969
Colliji01,Jimmy Collins,11/24/1946
Dardeji01,Jimmy Darden,6/19/1922
Darroji01,Jimmy Darrow,9/25/1937
Jonesji01,Jimmy Jones,1/1/1945
Kingji02,Jimmy King,8/9/1973
Oliveji01,Jimmy Oliver,7/12/1969
Walkeji01,Jimmy Walker,4/8/1944
